0.0	2.021590587474225E-5	2.6954541166322996E-5	2.021590587474225E-5	2.021590587474225E-5	3.369317645790375E-5	3.369317645790375E-5	6.738635291580749E-6	2.021590587474225E-5	3.369317645790375E-5	1.3477270583161498E-5	1.3477270583161498E-5	4.04318117494845E-5	2.021590587474225E-5	2.6954541166322996E-5	2.021590587474225E-5	3.369317645790375E-5	2.6954541166322996E-5	2.6954541166322996E-5	1.3477270583161498E-5	1.2129543524845349E-4	1.3477270583161498E-5	3.3693176457903746E-4	9.434089408213048E-5	2.1563632933058397E-4	1.6846588228951873E-4	
2.021590587474225E-5	0.0	2.021590587474225E-5	1.3477270583161498E-5	1.3477270583161498E-5	2.6954541166322996E-5	2.6954541166322996E-5	1.3477270583161498E-5	1.3477270583161498E-5	1.3477270583161498E-5	6.738635291580749E-6	6.738635291580749E-6	2.021590587474225E-5	1.3477270583161498E-5	2.021590587474225E-5	1.3477270583161498E-5	2.6954541166322996E-5	2.021590587474225E-5	3.369317645790375E-5	2.021590587474225E-5	1.2803407054003422E-4	2.021590587474225E-5	3.436703998706182E-4	1.0107952937371123E-4	2.223749646221647E-4	1.7520451758109946E-4	
2.6954541166322996E-5	2.021590587474225E-5	0.0	6.738635291580749E-6	6.738635291580749E-6	2.021590587474225E-5	2.021590587474225E-5	2.021590587474225E-5	6.738635291580749E-6	3.369317645790375E-5	1.3477270583161498E-5	1.3477270583161498E-5	4.04318117494845E-5	6.738635291580749E-6	1.3477270583161498E-5	6.738635291580749E-6	2.021590587474225E-5	1.3477270583161498E-5	4.04318117494845E-5	2.6954541166322996E-5	1.34772705831615E-4	2.6954541166322996E-5	3.5040903516219893E-4	1.0781816466529198E-4	2.2911359991374547E-4	1.8194315287268023E-4	
2.021590587474225E-5	1.3477270583161498E-5	6.738635291580749E-6	0.0	0.0	1.3477270583161498E-5	1.3477270583161498E-5	1.3477270583161498E-5	0.0	2.6954541166322996E-5	6.738635291580749E-6	6.738635291580749E-6	3.369317645790375E-5	0.0	6.738635291580749E-6	0.0	1.3477270583161498E-5	6.738635291580749E-6	3.369317645790375E-5	2.021590587474225E-5	1.2803407054003422E-4	2.021590587474225E-5	3.436703998706182E-4	1.0107952937371123E-4	2.223749646221647E-4	1.7520451758109946E-4	
2.021590587474225E-5	1.3477270583161498E-5	6.738635291580749E-6	0.0	0.0	1.3477270583161498E-5	1.3477270583161498E-5	1.3477270583161498E-5	0.0	2.6954541166322996E-5	6.738635291580749E-6	6.738635291580749E-6	1.3477270583161498E-5	0.0	6.738635291580749E-6	0.0	1.3477270583161498E-5	6.738635291580749E-6	3.369317645790375E-5	2.021590587474225E-5	1.2803407054003422E-4	2.021590587474225E-5	3.436703998706182E-4	1.0107952937371123E-4	2.223749646221647E-4	1.7520451758109946E-4	
3.369317645790375E-5	2.6954541166322996E-5	2.021590587474225E-5	1.3477270583161498E-5	1.3477270583161498E-5	0.0	2.021590587474225E-5	2.6954541166322996E-5	1.3477270583161498E-5	4.04318117494845E-5	2.021590587474225E-5	2.021590587474225E-5	2.6954541166322996E-5	1.3477270583161498E-5	2.021590587474225E-5	1.3477270583161498E-5	2.6954541166322996E-5	1.3477270583161498E-5	4.717044704106524E-5	3.369317645790375E-5	1.34772705831615E-4	3.369317645790375E-5	3.5040903516219893E-4	1.0781816466529198E-4	2.2911359991374547E-4	1.8194315287268023E-4	
3.369317645790375E-5	2.6954541166322996E-5	2.021590587474225E-5	1.3477270583161498E-5	1.3477270583161498E-5	2.021590587474225E-5	0.0	2.6954541166322996E-5	1.3477270583161498E-5	4.04318117494845E-5	2.021590587474225E-5	2.021590587474225E-5	4.717044704106524E-5	1.3477270583161498E-5	2.021590587474225E-5	1.3477270583161498E-5	2.6954541166322996E-5	2.021590587474225E-5	4.717044704106524E-5	3.369317645790375E-5	1.4151134112319572E-4	3.369317645790375E-5	3.571476704537797E-4	1.1455679995687274E-4	2.358522352053262E-4	1.8868178816426097E-4	
6.738635291580749E-6	1.3477270583161498E-5	2.021590587474225E-5	1.3477270583161498E-5	1.3477270583161498E-5	2.6954541166322996E-5	2.6954541166322996E-5	0.0	1.3477270583161498E-5	2.6954541166322996E-5	6.738635291580749E-6	6.738635291580749E-6	3.369317645790375E-5	1.3477270583161498E-5	2.021590587474225E-5	1.3477270583161498E-5	2.6954541166322996E-5	2.021590587474225E-5	2.021590587474225E-5	6.738635291580749E-6	1.1455679995687274E-4	6.738635291580749E-6	3.301931292874567E-4	8.760225879054973E-5	2.0889769403900323E-4	1.61727246997938E-4	
2.021590587474225E-5	1.3477270583161498E-5	6.738635291580749E-6	0.0	0.0	1.3477270583161498E-5	1.3477270583161498E-5	1.3477270583161498E-5	0.0	2.6954541166322996E-5	6.738635291580749E-6	6.738635291580749E-6	3.369317645790375E-5	0.0	6.738635291580749E-6	0.0	1.3477270583161498E-5	6.738635291580749E-6	3.369317645790375E-5	2.021590587474225E-5	1.2803407054003422E-4	2.021590587474225E-5	3.436703998706182E-4	1.0107952937371123E-4	2.223749646221647E-4	1.7520451758109946E-4	
3.369317645790375E-5	1.3477270583161498E-5	3.369317645790375E-5	2.6954541166322996E-5	2.6954541166322996E-5	4.04318117494845E-5	4.04318117494845E-5	2.6954541166322996E-5	2.6954541166322996E-5	0.0	2.021590587474225E-5	2.021590587474225E-5	3.369317645790375E-5	2.6954541166322996E-5	3.369317645790375E-5	2.6954541166322996E-5	4.04318117494845E-5	3.369317645790375E-5	4.717044704106524E-5	3.369317645790375E-5	1.4151134112319572E-4	3.369317645790375E-5	3.571476704537797E-4	1.1455679995687274E-4	2.358522352053262E-4	1.8868178816426097E-4	
1.3477270583161498E-5	6.738635291580749E-6	1.3477270583161498E-5	6.738635291580749E-6	6.738635291580749E-6	2.021590587474225E-5	2.021590587474225E-5	6.738635291580749E-6	6.738635291580749E-6	2.021590587474225E-5	0.0	0.0	2.021590587474225E-5	6.738635291580749E-6	1.3477270583161498E-5	6.738635291580749E-6	2.021590587474225E-5	1.3477270583161498E-5	2.6954541166322996E-5	1.3477270583161498E-5	1.2129543524845349E-4	1.3477270583161498E-5	3.3693176457903746E-4	9.434089408213048E-5	2.1563632933058397E-4	1.6846588228951873E-4	
1.3477270583161498E-5	6.738635291580749E-6	1.3477270583161498E-5	6.738635291580749E-6	6.738635291580749E-6	2.021590587474225E-5	2.021590587474225E-5	6.738635291580749E-6	6.738635291580749E-6	2.021590587474225E-5	0.0	0.0	2.021590587474225E-5	6.738635291580749E-6	1.3477270583161498E-5	6.738635291580749E-6	2.021590587474225E-5	6.738635291580749E-6	2.6954541166322996E-5	1.3477270583161498E-5	1.2129543524845349E-4	1.3477270583161498E-5	3.3693176457903746E-4	9.434089408213048E-5	2.1563632933058397E-4	1.6846588228951873E-4	
4.04318117494845E-5	2.021590587474225E-5	4.04318117494845E-5	3.369317645790375E-5	1.3477270583161498E-5	2.6954541166322996E-5	4.717044704106524E-5	3.369317645790375E-5	3.369317645790375E-5	3.369317645790375E-5	2.021590587474225E-5	2.021590587474225E-5	0.0	1.3477270583161498E-5	4.04318117494845E-5	3.369317645790375E-5	4.717044704106524E-5	2.6954541166322996E-5	5.390908233264599E-5	4.04318117494845E-5	1.482499764147765E-4	2.6954541166322996E-5	3.6388630574536046E-4	1.2129543524845349E-4	2.4259087049690697E-4	1.9542042345584173E-4	
2.021590587474225E-5	1.3477270583161498E-5	6.738635291580749E-6	0.0	0.0	1.3477270583161498E-5	1.3477270583161498E-5	1.3477270583161498E-5	0.0	2.6954541166322996E-5	6.738635291580749E-6	6.738635291580749E-6	1.3477270583161498E-5	0.0	6.738635291580749E-6	0.0	1.3477270583161498E-5	6.738635291580749E-6	3.369317645790375E-5	2.021590587474225E-5	1.2803407054003422E-4	2.021590587474225E-5	3.436703998706182E-4	1.0107952937371123E-4	2.223749646221647E-4	1.7520451758109946E-4	
2.6954541166322996E-5	2.021590587474225E-5	1.3477270583161498E-5	6.738635291580749E-6	6.738635291580749E-6	2.021590587474225E-5	2.021590587474225E-5	2.021590587474225E-5	6.738635291580749E-6	3.369317645790375E-5	1.3477270583161498E-5	1.3477270583161498E-5	4.04318117494845E-5	6.738635291580749E-6	0.0	6.738635291580749E-6	2.021590587474225E-5	1.3477270583161498E-5	4.04318117494845E-5	2.6954541166322996E-5	1.34772705831615E-4	2.6954541166322996E-5	3.5040903516219893E-4	1.0781816466529198E-4	2.2911359991374547E-4	1.8194315287268023E-4	
2.021590587474225E-5	1.3477270583161498E-5	6.738635291580749E-6	0.0	0.0	1.3477270583161498E-5	1.3477270583161498E-5	1.3477270583161498E-5	0.0	2.6954541166322996E-5	6.738635291580749E-6	6.738635291580749E-6	3.369317645790375E-5	0.0	6.738635291580749E-6	0.0	1.3477270583161498E-5	6.738635291580749E-6	3.369317645790375E-5	2.021590587474225E-5	1.2803407054003422E-4	2.021590587474225E-5	3.436703998706182E-4	1.0107952937371123E-4	2.223749646221647E-4	1.7520451758109946E-4	
3.369317645790375E-5	2.6954541166322996E-5	2.021590587474225E-5	1.3477270583161498E-5	1.3477270583161498E-5	2.6954541166322996E-5	2.6954541166322996E-5	2.6954541166322996E-5	1.3477270583161498E-5	4.04318117494845E-5	2.021590587474225E-5	2.021590587474225E-5	4.717044704106524E-5	1.3477270583161498E-5	2.021590587474225E-5	1.3477270583161498E-5	0.0	2.021590587474225E-5	4.717044704106524E-5	3.369317645790375E-5	1.4151134112319572E-4	3.369317645790375E-5	3.571476704537797E-4	1.1455679995687274E-4	2.358522352053262E-4	1.8868178816426097E-4	
2.6954541166322996E-5	2.021590587474225E-5	1.3477270583161498E-5	6.738635291580749E-6	6.738635291580749E-6	1.3477270583161498E-5	2.021590587474225E-5	2.021590587474225E-5	6.738635291580749E-6	3.369317645790375E-5	1.3477270583161498E-5	6.738635291580749E-6	2.6954541166322996E-5	6.738635291580749E-6	1.3477270583161498E-5	6.738635291580749E-6	2.021590587474225E-5	0.0	4.04318117494845E-5	2.6954541166322996E-5	1.2803407054003422E-4	2.6954541166322996E-5	3.436703998706182E-4	1.0107952937371123E-4	2.223749646221647E-4	1.7520451758109946E-4	
